uuid,fish_id,age,length,weight,month,is_male,is_female,is_unknown,is_plaice,is_herring
be6c238e-920c-4a7d-936d-5455137426b5,13933-012,6,0.2781,0.159,0.416666666666667,0,1,0,0,1
98ac437c-3c5f-4548-b775-9d69ad38064c,13993-008,5,0.2755,0.17379,0.75,0,1,0,0,1
351d4801-5a2b-4ff4-947a-ab921b841b53,13969-026,6,0.2637,0.13972,0.333333333333333,0,1,0,0,1
5b7105d7-ca86-4312-a5d0-7e599d6f5182,13982-010,7,0.3048,0.2553,0.666666666666667,1,0,0,0,1
96196ac0-8a04-41e1-a66c-dcdbe305deff,14017-009,12,0.3173,0.27007,0.75,1,0,0,0,1
3aa0ec11-b0ea-48b2-814c-a7c76c4f2e70,13983-007,7,0.3085,0.21789,0.666666666666667,0,1,0,0,1
cd6b519d-169d-460f-a544-8e16acdfed76,13965-021,6,0.2626,0.13855,0.333333333333333,0,1,0,0,1
5690ef20-8a92-481d-bcd7-9ab8994620ca,13932-005,5,0.2504,0.10615,0.416666666666667,1,0,0,0,1
08bcc862-ec18-46d0-8439-e01017ab37ad,14140-024,5,0.2883,0.18144,0.75,0,1,0,0,1
6284b458-233e-4c49-9d1e-95d959e68c04,14092-033,6,0.3089,0.1926,0.0833333333333333,1,0,0,0,1
cbe9968f-a3ea-4780-82e2-8d025da74e2b,13986-010,6,0.2872,0.20802,0.666666666666667,0,1,0,0,1
4a7dfb89-6de1-457c-98a4-a3dc1b91b939,13997-008,6,0.2627,0.16842,0.75,0,1,0,0,1
f4b74bb4-638d-4bdc-90d9-050b35b032fb,14013-009,9,0.3016,0.2339,0.75,1,0,0,0,1
f38334bc-6bb6-4dd6-87b5-3a06f5536aa3,14136-020,4,0.2808,0.18751,0,0,1,0,0,1
0b2d485c-140e-4ac0-b348-4c06081f82d1,14145-033,0,0.0629,0.00138,0.583333333333333,0,0,1,0,1
680a6f79-6ffd-4438-ac94-fc46a1c1043f,14038-007,5,0.2785,0.18359,0.75,1,0,0,0,1
10f97486-e708-420b-af2b-76b95d11fff1,14156-002,3,0.2494,0.14517,0.666666666666667,0,1,0,0,1
7a495723-597f-43a6-94da-23a15f2e3030,14134-009,8,0.3087,0.23519,0.75,0,1,0,0,1
8b541b2f-3931-4738-a32c-d69a1f7054cb,13973-007,5,0.2719,0.15805,0.416666666666667,0,1,0,0,1
3fc13168-d71e-48c0-b214-02c0e8ef5e9c,14125-011,6,0.2835,0.2114,0.75,1,0,0,0,1
ff5115c3-5a7f-4769-aa12-594c889c2091,14035-017,6,0.2774,0.1761,0.75,1,0,0,0,1
edba6b92-188c-478d-91e4-14bb09b0ac20,13995-021,7,0.2681,0.17174,0.75,1,0,0,0,1
f3f802b6-955a-4913-9c4e-c94c6fafb749,14149-048,3,0.2415,0.11902,0.583333333333333,0,1,0,0,1
a6e48d2b-9090-4779-a87c-78b3b05e3828,14128-001,6,0.2995,0.26608,0.75,0,1,0,0,1
1eec7dca-d5bc-43b0-ba5d-0ac062e00781,14153-015,2,0.2351,0.09063,0.666666666666667,0,1,0,0,1
97841bf2-595c-414f-94fb-4b270a379810,13967-008,8,0.3027,0.20465,0.333333333333333,0,1,0,0,1
d82b611a-86a8-4b44-ab2b-4fd7c8f25753,14120-006,5,0.2796,0.16785,0.666666666666667,1,0,0,0,1
3e699121-cde9-45c1-baae-b31f92277d7e,13976-010,7,0.2966,0.21804,0.583333333333333,1,0,0,0,1
2d5edf52-2884-4ce0-9b6d-77cd674c1467,14021-018,7,0.2848,0.19495,0.75,1,0,0,0,1
b7b56152-f56e-43ff-af3f-712ee1f1de3f,14016-019,4,0.2522,0.14076,0.75,0,1,0,0,1
f76f866a-0d2e-4d27-8230-251575642fb4,13932-002,5,0.2588,0.12225,0.416666666666667,0,1,0,0,1
ec0d6eb8-98da-4bc0-8ba5-160f32c58f35,14117-007,9,0.2972,0.19546,0.666666666666667,0,1,0,0,1
1a846c6f-275a-4fae-97e8-4bde4b5694d5,14140-023,5,0.2673,0.16306,0.75,1,0,0,0,1
63bb825f-85b2-4eff-b46a-0677f531390b,13986-017,5,0.2692,0.1877,0.666666666666667,1,0,0,0,1
25a6ccf7-39eb-4d2c-9b8e-65f3b41cf75a,14145-034,0,0.0619,0.00141,0.583333333333333,0,0,1,0,1
9f75a098-9bac-4eac-a6a1-3bc3e4698d37,14029-018,8,0.3191,0.27733,0.75,0,1,0,0,1
3400f626-aab6-4887-beb5-f4b396cf9bcc,14156-005,2,0.2236,0.08537,0.666666666666667,1,0,0,0,1
7b155c5e-a7d7-4c6c-b957-5dd7655eb9a6,14024-008,7,0.2795,0.18961,0.75,0,1,0,0,1
f41bd2fb-10df-4a66-b788-24494bf7ecb4,14035-010,6,0.2776,0.14855,0.75,0,1,0,0,1
a9854364-6b12-477b-8ab2-3cf5027ec584,14128-006,8,0.3021,0.23747,0.75,1,0,0,0,1
80f2c0c7-8f07-42d3-928e-ffb2ff2a4b82,14153-012,2,0.2423,0.10148,0.666666666666667,0,1,0,0,1
037e7298-b379-4b25-9ebd-6956204f7d18,13976-017,6,0.2936,0.26419,0.583333333333333,1,0,0,0,1
e57eaf65-d59d-4e7c-a12f-4653d46bdb96,14120-001,5,0.274,0.16046,0.666666666666667,1,0,0,0,1
6546c121-0e10-4ed2-bc0e-823112c34796,14030-007,9,0.3006,0.22429,0.75,1,0,0,0,1
6826c82f-c2ee-4a8d-b223-10fcc96ba715,14014-030,6,0.2747,0.17246,0,0,1,0,0,1
ec40844f-5ff4-41c7-99b9-fe01e64f3589,14015-027,4,0.2607,0.12457,0.75,1,0,0,0,1
f4e21009-6bda-486b-8ac8-f69302e4a1bd,14031-010,5,0.2819,0.19889,0.75,0,1,0,0,1
5435d2f7-441c-4beb-b168-31d7a7088bee,14020-008,3,0.2462,0.11226,0.75,1,0,0,0,1
024683ca-48d5-45dc-96d1-755260d0fd3e,14151-047,0,0.1072,0.00822,0.666666666666667,0,0,1,0,1
156f9b3c-663b-4516-8432-e67205b1aeec,13966-018,6,0.2918,0.20337,0.5,0,1,0,0,1
48ce35a2-0797-400d-8541-cbb0992e56ff,14121-016,5,0.2795,0.15987,0.666666666666667,1,0,0,0,1
53e6d845-f347-4ff5-a658-5f9dfd0031de,13928-023,6,0.2785,0.16898,0.333333333333333,0,1,0,0,1
9305edf6-23c6-4842-b7b2-b417c57ef824,14034-007,8,0.3015,0.23377,0.75,0,1,0,0,1
f8c9b854-1dd8-4590-937c-697a0a940a3a,14124-001,5,0.2882,0.23566,0.666666666666667,0,1,0,0,1
437017bf-5cfe-4ac7-8485-ba8b9503e104,14135-019,5,0.2618,0.14553,0,0,1,0,0,1
8d8c80f5-ef9e-413d-800b-c697d8c427f5,13972-017,6,0.2801,0.1622,0.416666666666667,0,1,0,0,1
ad3870a8-7cc4-4e0d-9728-9f8ef112f190,14039-017,6,0.276,0.16891,0,1,0,0,0,1
9a16fe05-f650-4afc-a184-049ba985eb77,14113-007,7,0.3044,0.25387,0.75,1,0,0,0,1
a6953f40-ff71-46b7-b500-011ba55e0ffe,14149-033,1,0.1782,0.04052,0.583333333333333,1,0,0,0,1
47ae11f7-d1eb-4fd9-b1bd-50fae07de7f9,13996-018,5,0.2733,0.17185,0.75,1,0,0,0,1
6ef9a0b1-9b68-4da2-8bd7-8de3afef5f75,13917-022,5,0.264,0.14537,0.333333333333333,1,0,0,0,1
228b0245-060f-4fab-ac16-1a13dffbdb6f,14093-023,6,0.3185,0.22535,0,0,0,1,0,1
d75efc11-8371-4ab2-a3c2-d3ad04323e26,14116-010,5,0.2715,0.15007,0.666666666666667,0,1,0,0,1
c20cba0e-7156-4564-802b-363e989218f4,13933-015,6,0.2651,0.13622,0.416666666666667,1,0,0,0,1
c4200dc3-8c2a-43c1-847d-49cb49350fb9,13969-021,4,0.2431,0.12926,0.333333333333333,0,1,0,0,1
a1eef37e-e438-4c2f-9d9f-fb714cbc53a9,13982-017,6,0.2766,0.21907,0.666666666666667,0,1,0,0,1
3e950209-aa31-46a3-845a-bbf57289611c,14136-012,5,0.2688,0.16798,0,0,1,0,0,1
0a2524a3-8115-463c-a8ac-f07a5af7161a,14145-001,0,0.0643,0.00189,0.583333333333333,0,0,1,0,1
fa640fc1-4ae7-4e09-900a-aa011ec1df2c,13913-017,7,0.2795,0.17406,0.333333333333333,0,1,0,0,1
435d96ad-e33c-4244-b52c-a2fdd4575a1f,14055-007,5,0.2762,0.17501,0.75,1,0,0,0,1
1f2f6c0c-0dfd-4f72-a9c4-9d7521c26c1b,14026-014,7,0.3028,0.23588,0.75,1,0,0,0,1
182d95e7-7548-4764-8675-6ea3193e61a9,14133-005,6,0.2934,0.25424,0.75,1,0,0,0,1
010e01ac-91db-482e-87b6-c5569701df74,13965-013,8,0.3041,0.21189,0.333333333333333,0,1,0,0,1
eeda063b-cb69-4a10-8510-e3db6349ef29,14092-001,3,0.2502,0.11385,0.0833333333333333,1,0,0,0,1
8afa4786-3303-4962-9b69-e3a6d617bb9e,14140-016,8,0.3222,0.25891,0.75,1,0,0,0,1
98502d83-ceed-45f1-a35b-d3f4de330716,14050-010,7,0.2831,0.21586,0.666666666666667,1,0,0,0,1
60662d5f-f8b0-430e-a932-e06cc56996f6,13968-003,6,0.2655,0.14322,0.333333333333333,1,0,0,0,1
c88cf8d2-97be-4181-8a8c-7b27efb6fcce,14023-003,7,0.2994,0.21786,0.75,0,1,0,0,1
ca0c91cc-3d31-4b88-93e6-e85d88530aca,14014-005,2,0.2387,0.08532,0,1,0,0,0,1
867da7a5-3985-49c2-970e-18adf0f8a252,13990-004,5,0.272,0.18531,0.75,1,0,0,0,1
4479a273-373c-487b-8115-64dde1e61187,14153-027,3,0.2411,0.12644,0.666666666666667,0,1,0,0,1
f4ebbf16-07e8-4b12-aac4-37dbc93611ce,13976-022,10,0.323,0.26291,0.583333333333333,0,1,0,0,1
139a2824-fe2c-44c6-924f-f93a4c635c09,14019-015,5,0.2826,0.20884,0.75,0,1,0,0,1
19fabb56-7aa5-4c73-b696-b66a1981bf9a,13995-013,6,0.2887,0.19926,0.75,0,1,0,0,1
0bd28134-5602-4ab4-b6a7-1ab6af79b591,13929-001,6,0.2614,0.13706,0.333333333333333,0,1,0,0,1
f88c70fc-1fb7-4b48-a877-66309c13f3b2,14156-030,1,0.1833,0.04171,0.666666666666667,0,1,0,0,1
9bcbcefb-e534-487d-8d26-8c271e3550d7,13998-003,6,0.2915,0.20899,0.75,1,0,0,0,1
7b8525d6-3e64-42cc-9487-167355b678b2,13972-022,10,0.3133,0.24847,0.416666666666667,1,0,0,0,1
a013300c-184f-4365-aa9f-da8d23465b65,14039-022,5,0.2804,0.16833,0,0,1,0,0,1
63e195ec-dae3-48fd-b1c9-346f0d30b9b3,14010-005,9,0.337,0.32578,0.75,0,1,0,0,1
6d1428f9-512c-4dd2-8cec-eb57fdf80d8f,13928-016,10,0.3022,0.20756,0.333333333333333,1,0,0,0,1
2075789c-ce85-499c-b317-7b8e8bb68310,13994-004,6,0.2742,0.14849,0.75,0,1,0,0,1
d04f8c5d-a450-41d3-8b34-3aab757417b9,13920-011,6,0.2746,0.16222,0.333333333333333,1,0,0,0,1
4bfc60e2-5d14-45f8-a8a9-965db0a61d28,14018-002,5,0.2868,0.21513,0.75,0,1,0,0,1
82306514-9cf5-48e0-9bd5-fe0740621c17,13931-009,6,0.2809,0.15227,0.416666666666667,1,0,0,0,1
8e4f4fe3-2d62-47c5-a813-db6685b9bcce,13991-013,8,0.3108,0.25307,0.75,0,1,0,0,1
a7cacd6b-8cf7-43d7-80d9-7a505525608e,14015-012,8,0.2817,0.18508,0.75,1,0,0,0,1
d6b0b374-22d7-4417-9a0f-4860a7eb8bce,14108-004,5,0.2721,0.18306,0.75,0,1,0,0,1
5a51371d-cbd0-4947-84b7-d5e706ae3719,14022-014,8,0.2971,0.1988,0.75,1,0,0,0,1
d5e17d30-e519-4102-b462-0306086f5694,14051-007,8,0.3213,0.25848,0.666666666666667,1,0,0,0,1
8ee387b0-4024-4f9b-8712-de7b3904aa73,13969-014,9,0.2885,0.17821,0.333333333333333,1,0,0,0,1
de73f81a-4d89-415f-b9bf-5ba8a2b755dd,13917-017,5,0.2643,0.14033,0.333333333333333,1,0,0,0,1
a2da3071-25fd-4181-ac53-27ed7c2c7153,14141-001,7,0.3057,0.25824,0.75,0,1,0,0,1
68ff0693-886a-42ed-b55e-d08284b8c96f,14093-016,4,0.2508,0.11658,0,1,0,0,0,1
8a17a883-e0a6-402e-9cde-f4d8a36d5163,14132-012,5,0.2773,0.16278,0.75,0,1,0,0,1
ecb878cc-4dcb-4a7d-80df-d51875a33655,13964-004,8,0.2846,0.19573,0.416666666666667,0,1,0,0,1
5daf21d8-1f87-4c74-a593-907416faf4d5,13933-020,5,0.2504,0.12976,0.416666666666667,0,1,0,0,1
c0ee6230-f758-4eba-9465-d96e13e16ec3,14027-003,6,0.281,0.1982,0.75,0,1,0,0,1
12ce6595-007d-4b67-95d2-2449bda0f71b,14149-006,1,0.1695,0.03664,0.583333333333333,1,0,0,0,1
d5ec1d35-7c63-4c95-981f-05618f91aa5d,14054-010,6,0.3062,0.24538,0.75,1,0,0,0,1
ac2a72dd-d383-418e-b290-b9a444d8b81d,14048-018,7,0.3098,0.25259,0,1,0,0,0,1
cb023682-3fd4-4a9a-86ce-b870f7cc4def,13961-013,7,0.2975,0.23726,0.583333333333333,1,0,0,0,1
c9fce39d-c8fc-4db8-a71c-84c25dbcbe08,14137-005,8,0.2989,0.23004,0,1,0,0,0,1
1c64362c-063b-4691-b0dc-36fc663eb0f4,13972-025,6,0.2823,0.16395,0.416666666666667,0,1,0,0,1
cb80d651-270f-4352-86f2-0f4711ac7b90,13994-003,7,0.3014,0.24721,0.75,0,1,0,0,1
0e208191-c74b-43c0-a17f-9acdf0390442,13928-011,7,0.291,0.18661,0.333333333333333,0,1,0,0,1
d8349a89-66cf-4c9b-8c66-5c55fc2436c3,14010-002,8,0.3106,0.2173,0.75,0,1,0,0,1
2767831a-6a62-45d0-aa1d-4191fbe097a2,14018-005,6,0.2953,0.21181,0.75,0,1,0,0,1
c44cc672-7ce0-4814-8ace-eb692f69125a,13920-016,4,0.258,0.13607,0.333333333333333,0,1,0,0,1
2b000acc-042a-414f-90f3-233303e3c4d7,14015-015,8,0.2981,0.21151,0.75,1,0,0,0,1
998d06f2-380a-4247-85fd-ca5028a94635,13991-014,7,0.2844,0.21238,0.75,1,0,0,0,1
3e511fb1-1dbc-42f6-be7b-2ebf0291080d,14108-003,8,0.308,0.22846,0.75,0,1,0,0,1
5549f721-143e-42d3-925b-9751a4b4d6d2,14031-022,6,0.2995,0.22722,0.75,0,1,0,0,1
6f3030ae-27aa-4301-adc2-0045e4cd5cb4,14022-013,5,0.2689,0.17128,0.75,0,1,0,0,1
236970f0-b312-458d-af08-57def562eafe,13969-013,4,0.2479,0.11558,0.333333333333333,1,0,0,0,1
eaf1a0e4-1ceb-4db1-be5a-dd85caed44f9,14116-022,8,0.308,0.20167,0.666666666666667,1,0,0,0,1
cb64ad0a-41f6-4cad-b6ba-6ee7c1ebe266,14093-011,2,0.2472,0.11305,0,0,1,0,0,1
ac83550a-bfee-4fb3-b96e-52281811a0c0,14141-006,5,0.2766,0.18563,0.75,0,1,0,0,1
915aaaf1-cacb-46ee-b2de-548eb06e42f2,13917-010,4,0.2434,0.10451,0.333333333333333,0,1,0,0,1
c00d6348-f5f7-4c5d-99b2-994d88e7a88f,13964-003,6,0.2562,0.13487,0.416666666666667,1,0,0,0,1
fbc2fa79-f2cc-4f50-9bf7-edae0c20fd22,14027-004,6,0.285,0.2178,0.75,1,0,0,0,1
65591f06-5ea6-487e-9a79-299b8ec02e34,14149-001,1,0.1639,0.03546,0.583333333333333,0,1,0,0,1
ca02bb26-1a20-43d3-b2c8-79af58cbda66,14054-017,6,0.2918,0.21488,0.75,1,0,0,0,1
8a9b14be-59a1-401c-8ef8-a6b89c5f7c2a,13912-007,8,0.2789,0.18732,0.333333333333333,0,1,0,0,1
e3fa23b1-a1f3-4ee1-bd30-560fab810f0c,14137-002,5,0.29,0.20849,0,0,1,0,0,1
f65f8a9f-63f5-4114-8dd2-2bc7e19bc257,13961-014,6,0.2789,0.2106,0.583333333333333,0,1,0,0,1
b437b2d0-0942-41be-b92f-915f08dd9dc1,14136-015,6,0.2815,0.1779,0,1,0,0,0,1
a1f80877-0bd5-4e48-bc85-3da1c47ff1f2,14049-008,5,0.286,0.18472,0.666666666666667,1,0,0,0,1
4a24d3e2-8bc0-43d2-8a20-8991b7ff7496,13913-010,7,0.2943,0.20826,0.333333333333333,0,1,0,0,1
b8b47451-8a73-4947-bee4-c81a7cd3107f,14145-006,0,0.0533,0.00112,0.583333333333333,0,0,1,0,1
49b615c0-0974-4946-b1ea-443e8c7ddf85,14026-013,6,0.2682,0.15136,0.75,0,1,0,0,1
a77e88af-ddff-48fa-91ff-28c5be883813,13965-014,8,0.2955,0.19437,0.333333333333333,0,1,0,0,1
b3b19535-bfca-4ed8-86a0-535e1802f15e,14133-002,8,0.3062,0.25012,0.75,0,1,0,0,1
3bade22a-ccaf-4fb4-a184-6cb67e3d989f,14140-011,6,0.2811,0.18587,0.75,0,1,0,0,1
14a164fa-1d1d-4c6c-9b93-a13bbdf9a7d0,13916-007,5,0.2419,0.11035,0.333333333333333,0,1,0,0,1
257390b6-c009-4880-83c1-c1a6e1381257,14151-009,0,0.104,0.00785,0.666666666666667,0,0,1,0,1
cee7e41c-fcda-4001-a012-75336676352a,14092-006,4,0.2653,0.15467,0.0833333333333333,1,0,0,0,1
0b554692-62fe-44bb-bb4d-d02fa479d8bc,13968-004,5,0.2582,0.12531,0.333333333333333,0,1,0,0,1
e76e1fd0-817e-45e9-97eb-0f7436ccc994,14050-017,7,0.2924,0.21686,0.666666666666667,1,0,0,0,1
c823856b-eaa9-4df8-a501-091bc7a04674,14023-004,10,0.3094,0.27601,0.75,0,1,0,0,1
23f137ed-9e45-4dd2-97d9-c6fc7cea3e7d,13990-003,6,0.2944,0.21847,0.75,0,1,0,0,1
46dbf0d7-80c0-4840-b92d-5df27af0e823,14014-002,4,0.2636,0.13854,0,0,1,0,0,1
884ff50b-56f4-4031-b1f9-8fde804f46e5,14153-020,3,0.2523,0.12876,0.666666666666667,0,1,0,0,1
61a5de09-22b1-492f-bfd9-cf9fa4b22476,14019-012,8,0.2939,0.23667,0.75,1,0,0,0,1
84cf7a45-32bf-4730-96f5-870531547c52,13930-019,8,0.2877,0.19137,0.416666666666667,1,0,0,0,1
efb5cc69-b059-4e60-92bf-24d23a85fe54,13921-001,5,0.2756,0.15718,0.333333333333333,1,0,0,0,1
2c8496ac-f73d-46a3-875a-1dfeab85f97c,13976-025,8,0.2922,0.24544,0.583333333333333,1,0,0,0,1
605c99e0-ec33-437b-a8ed-2d81c83556f1,13929-006,7,0.2881,0.19205,0.333333333333333,0,1,0,0,1
37c02414-9b6b-404c-98b3-250ea4622f10,13995-014,6,0.2824,0.19505,0.75,0,1,0,0,1
5671e51f-a152-4713-b832-da1231fcf842,14156-037,6,0.2707,0.15711,0.666666666666667,1,0,0,0,1
56d2c154-1f88-4b72-80b2-be32ac88c433,13998-004,6,0.264,0.1663,0.75,1,0,0,0,1
33de2a2a-5c35-49ac-8929-a52d1f846e0d,13988-005,5,0.266,0.13953,0.75,0,1,0,0,1
497cfb67-094f-48c9-b71b-926a6a00db1a,14025-023,2,0.2387,0.1164,0.75,1,0,0,0,1
185a5cc1-33a5-4de6-92af-886e90a44ae6,13985-015,10,0.3134,0.25455,0.666666666666667,1,0,0,0,1
8958582e-9771-4ef9-967f-bd693d16e899,14119-015,10,0.3467,0.32642,0.666666666666667,1,0,0,0,1
db4cc0f7-c617-4d81-a602-dd57f3471179,13980-002,5,0.2979,0.1998,0.666666666666667,1,0,0,0,1
9cb68aa9-ed07-48a3-ab06-a5f515720f7d,13978-005,7,0.2954,0.18714,0.666666666666667,1,0,0,0,1
e0e00830-102b-4ec1-8eea-1f81d6114573,14033-005,6,0.2692,0.16866,0.75,1,0,0,0,1
243c0bae-f836-4716-8136-18762050f8d4,14123-003,6,0.2876,0.21829,0.666666666666667,1,0,0,0,1
8e5d1e2d-07d0-4d32-ac65-85dc1325075b,13975-015,10,0.3137,0.27986,0.5,1,0,0,0,1
6640c06d-7795-4119-912a-ab375067a65d,14141-008,6,0.2927,0.21147,0.75,0,1,0,0,1
40e785ea-68e1-4b5d-83f2-09034bfc5c95,14054-019,10,0.3197,0.31138,0.75,0,1,0,0,1
da78eaa8-6a18-4dcb-9cad-5ca528d920f7,13970-002,6,0.2899,0.16241,0.333333333333333,1,0,0,0,1
7f65b793-5e9e-4367-9603-2c46d44bea87,14156-045,2,0.2308,0.09691,0.666666666666667,1,0,0,0,1
992bacf0-f540-450c-8bc3-1bdda970aa73,14126-014,6,0.2509,0.15893,0.75,1,0,0,0,1
b42f8faa-4da8-4622-b22a-05d2b9107e84,14048-011,4,0.2411,0.09699,0,0,1,0,0,1
f44afb80-0eec-427d-84da-884d0d6e18ad,14145-008,0,0.0642,0.00174,0.583333333333333,0,0,1,0,1
76bf390f-3379-4332-b0f1-6f222bcfc479,13971-015,6,0.2747,0.14484,0.416666666666667,1,0,0,0,1
56924384-8a25-4e7b-b225-7e35e207a091,14127-003,7,0.2819,0.20591,0.75,1,0,0,0,1
871c90d1-de05-4e5f-9bc6-a70a8984f392,14049-006,8,0.2991,0.23309,0.666666666666667,1,0,0,0,1
19560514-8d5c-4245-83f5-b95d326ef477,14037-005,7,0.2932,0.22294,0.75,1,0,0,0,1
8e963984-3cdc-4f58-b186-f7a4a805d85f,14092-008,5,0.2674,0.14379,0.0833333333333333,0,1,0,0,1
dbb7bc54-fb44-4c6e-9862-46a6df3bb01c,14151-007,0,0.0834,0.00458,0.666666666666667,0,0,1,0,1
c70aba1c-b794-4dbf-ae02-d14e94f92cfe,13916-009,4,0.2616,0.12402,0.333333333333333,0,1,0,0,1
fa6a993d-097e-461f-b126-0659188c5fe4,14122-014,8,0.3016,0.23075,0.666666666666667,1,0,0,0,1
d6db35bd-83cc-4683-8908-838bf2fdc016,13974-002,9,0.2949,0.25904,0.5,1,0,0,0,1
de734eca-a431-4927-93a2-931b5e3d3d3d,14032-012,6,0.2689,0.16382,0.75,1,0,0,0,1
3e642d67-e1b5-4313-b8cd-52b56e2d3935,13979-012,6,0.3062,0.25005,0.666666666666667,0,1,0,0,1
60fd1e43-ee7b-4d48-b6cf-46d3d20bb9cc,14050-019,5,0.2812,0.19371,0.666666666666667,0,1,0,0,1
53f3db7a-67a5-49bd-bee4-a3889dbaafa2,13981-015,5,0.2713,0.18488,0.666666666666667,1,0,0,0,1
da4cef80-777f-4e00-ab6a-863508f5327a,14118-002,9,0.3136,0.23898,0.666666666666667,0,1,0,0,1
4493276f-088a-41d1-8d99-168fb8b9399e,13930-017,8,0.2805,0.17584,0.416666666666667,1,0,0,0,1
3d1be3d9-be9b-4c33-8cb7-ec23b00aab1b,14115-012,7,0.2853,0.17258,0.666666666666667,0,1,0,0,1
2d5feb9d-9eaa-460a-aa70-473f33742ea3,13984-002,4,0.2746,0.1959,0.666666666666667,0,1,0,0,1
46384371-ca04-4cfe-9ab0-18d21a4ceaa2,13929-008,6,0.276,0.15738,0.333333333333333,0,1,0,0,1
4b120459-cab4-4723-a9b3-b840ece88a85,13989-012,7,0.2973,0.20099,0.75,0,1,0,0,1
ba80e9f2-b2af-4df9-9b3b-2dabb1dd2e0c,14156-039,2,0.2392,0.10487,0.666666666666667,0,1,0,0,1
0ab59ef0-26a4-4803-a759-a47da280980e,14127-004,5,0.2769,0.2018,0.75,1,0,0,0,1
38d695b8-e03c-48dd-b66d-c7a30079eddd,14049-001,6,0.2744,0.17086,0.666666666666667,0,1,0,0,1
ea3c48d9-e540-42bc-9a42-09e50b1a10ec,13971-012,7,0.2879,0.20376,0.416666666666667,1,0,0,0,1
b251dfa2-137a-46df-a333-c1c9ea397de4,14037-002,7,0.3039,0.21651,0.75,0,1,0,0,1
e3c2270d-597a-435f-b258-443be910c54c,14055-009,6,0.3096,0.24331,0.75,0,1,0,0,1
46fe4497-27c1-456e-8d14-1a70a1079517,14140-018,5,0.2749,0.18663,0.75,0,1,0,0,1
e8eeeaae-90cd-41f0-8edf-cc020eaeb5a9,13974-005,8,0.3016,0.25497,0.5,1,0,0,0,1
6a6be20d-7f6f-459d-be51-38de08285bb7,14122-013,6,0.2945,0.21338,0.666666666666667,1,0,0,0,1
11ff6a8a-1df7-4ad6-b889-c99e00e3f5bc,14032-015,9,0.3018,0.22999,0.75,1,0,0,0,1
27c0931b-8058-4145-b582-79e9927f1699,13979-015,9,0.3127,0.26492,0.666666666666667,0,1,0,0,1
f80d89f3-5d1a-4f15-b3a5-1cb0fb9b8d47,13981-012,6,0.3031,0.21583,0.666666666666667,0,1,0,0,1
9c2afdfa-7bae-4ead-aa18-47f85a19ee74,14118-005,6,0.2904,0.19871,0.666666666666667,0,1,0,0,1
95e48abc-a2ea-4a7a-94c5-e5222035c201,13921-008,6,0.275,0.1784,0.333333333333333,1,0,0,0,1
4bcad6bd-a344-4739-aee6-4b0f6e0eda68,13930-010,4,0.2614,0.15235,0.416666666666667,0,1,0,0,1
f26a1fe3-3fdc-48cf-8dd4-e36721af3c33,14115-015,6,0.2707,0.16234,0.666666666666667,1,0,0,0,1
874427cf-19bd-4ecb-92de-8d2ba28d3ec8,14153-029,2,0.2305,0.08731,0.666666666666667,0,1,0,0,1
910026d2-4cb4-4457-afd3-357e1b1e5158,13984-005,5,0.2876,0.1993,0.666666666666667,1,0,0,0,1
a4b701d1-4755-406a-8ce8-5acf70731da2,13989-015,6,0.2829,0.20899,0.75,1,0,0,0,1
c5c16b20-6f4c-446b-ab71-2f95f90a81dd,13988-002,5,0.2742,0.1792,0.75,0,1,0,0,1
a89625f3-0d61-43a0-93ff-8746d32f0f08,14025-024,4,0.245,0.11274,0.75,0,1,0,0,1
7dc33983-9d70-471a-a683-5441bf0fdbeb,13985-012,5,0.3016,0.21499,0.666666666666667,0,1,0,0,1
7c5abe25-901c-4d98-a6ba-22f9f2faf617,13928-018,7,0.297,0.18955,0.333333333333333,0,1,0,0,1
56250420-98b8-4553-af66-31601105c7a6,13966-023,4,0.2577,0.14708,0.5,1,0,0,0,1
f187e0e1-ce48-40f9-ba70-d8933d5bf5e5,13931-007,5,0.2501,0.11708,0.416666666666667,0,1,0,0,1
6b826b3b-c140-4871-9d5a-cc1906ff8eb7,14119-012,7,0.3123,0.24889,0.666666666666667,0,1,0,0,1
a5c5bf72-0ce3-4378-a07f-e8a4cab9999b,13980-005,6,0.2896,0.25366,0.666666666666667,0,1,0,0,1
02dd5235-73d2-4284-a691-af4dd1d8efde,14053-020,6,0.272,0.19385,0.666666666666667,1,0,0,0,1
fa1a8674-7e2d-4ad5-9d11-8d3294cf2950,13978-002,2,0.2436,0.11202,0.666666666666667,1,0,0,0,1
9fd18a34-4421-4814-8444-c06cf1ca8736,14051-009,7,0.2895,0.20102,0.666666666666667,0,1,0,0,1
3ad5d28d-43c8-44be-8279-d00a0ca08858,14033-002,5,0.2702,0.1326,0.75,1,0,0,0,1
76ca9644-a957-4a80-a622-0733a36913a8,13975-012,10,0.3043,0.25335,0.5,0,1,0,0,1
8dc8372a-f795-4b33-a398-bbc1d45d7ff6,14123-004,6,0.3021,0.24919,0.666666666666667,1,0,0,0,1
1d45fc50-495e-41ce-9150-8af574366881,14093-018,7,0.3058,0.26404,0,1,0,0,0,1
b1cbd1aa-00fb-4504-8356-43714485b63e,13917-019,5,0.2657,0.12891,0.333333333333333,1,0,0,0,1
086a2b71-06ec-4f33-9046-f5243e3704d3,14149-008,1,0.1738,0.03995,0.583333333333333,0,0,1,0,1
